"avg_delivery_delay_days","avg_review_score"
"15.92","3.0"
"7.80","5.0"
"12.28","4.0"
"7.08","1.0"
"23.57","1.0"
"3.28","5.0"
"24.37","5.0"
"12.79","5.0"
"2.40","5.0"
"4.44","4.0"
"6.13","5.0"
"14.17","5.0"
"10.39","5.0"
"7.07","5.0"
"15.21","3.0"
"21.54","3.0"
"8.44","5.0"
"12.10","3.0"
"10.09","5.0"
"19.91","5.0"
"3.30","5.0"
"7.78","1.0"
"16.38","4.0"
"34.08","5.0"
"6.85","5.0"
"8.18","5.0"
"29.27","5.0"
"9.20","5.0"
"27.35","1.0"
"9.01","5.0"
"4.16","5.0"
"4.27","4.0"
"10.29","4.0"
"4.17","5.0"
"3.49","5.0"
"7.06","5.0"
"25.23","2.0"
"17.26","5.0"
"6.12","5.0"
"7.49","4.0"
"18.65","5.0"
"7.25","5.0"
"5.84","4.0"
"5.86","4.0"
"23.91","5.0"
"11.66","5.0"
"9.65","3.0"
"21.30","3.0"
"18.91","5.0"
"6.74","5.0"
"35.86","1.0"
"7.39","5.0"
"9.86","4.0"
"8.20","5.0"
"8.45","5.0"
"9.84","1.0"
"4.57","5.0"
"6.27","5.0"
"13.07","4.0"
"4.32","5.0"
"10.16","5.0"
"5.08","5.0"
"30.81","1.0"
"10.32","5.0"
"12.98","5.0"
"9.13","5.0"
"10.34","4.0"
"12.75","5.0"
"12.12","5.0"
"11.79","2.0"
"7.15","5.0"
"4.24","5.0"
"17.96","5.0"
"8.92","5.0"
"5.41","4.0"
"4.94","5.0"
"41.06","1.0"
"6.72","5.0"
"9.17","4.0"
"12.07","5.0"
"6.95","5.0"
"5.77","1.0"
"28.31","5.0"
"9.24","5.0"
"16.42","4.0"
"7.40","5.0"
"15.16","1.0"
"8.98","4.0"
"12.22","1.0"
"6.05","3.0"
"23.54","5.0"
"5.97","3.0"
"6.65","4.0"
"16.31","5.0"
"11.98","3.0"
"22.83","1.0"
"43.11","1.0"
"4.03","5.0"
"14.23","5.0"
"22.80","4.0"
"10.98","5.0"
"20.91","2.0"
"6.43","5.0"
"11.15","5.0"
"13.33","5.0"
"22.92","5.0"
"5.17","4.0"
"20.90","4.0"
"4.04","5.0"
"43.47","1.0"
"2.24","5.0"
"20.67","5.0"
"12.30","3.0"
"6.92","5.0"
"12.42","5.0"
"18.88","5.0"
"6.24","5.0"
"17.03","5.0"
"11.85","5.0"
"8.82","5.0"
"8.21","5.0"
"6.35","2.0"
"4.08","1.0"
"31.98","1.0"
"23.53","5.0"
"7.83","5.0"
"7.92","5.0"
"15.00","4.0"
"7.91","4.0"
"7.32","4.0"
"9.91","4.0"
"24.07","3.0"
"18.19","5.0"
"6.72","5.0"
"4.97","5.0"
"23.38","5.0"
"14.60","5.0"
"16.11","3.0"
"4.17","4.0"
"5.32","1.0"
"21.65","5.0"
"18.96","4.0"
"2.78","5.0"
"4.02","5.0"
"19.74","5.0"
"29.07","5.0"
"8.86","5.0"
"8.11","5.0"
"7.06","5.0"
"10.16","4.0"
"6.64","5.0"
"8.39","4.0"
"2.95","5.0"
"11.78","3.0"
"6.57","1.0"
"14.69","5.0"
"8.03","5.0"
"9.14","5.0"
"4.11","5.0"
"7.10","5.0"
"8.08","5.0"
"11.17","3.0"
"9.26","4.0"
"4.80","5.0"
"3.50","5.0"
"7.17","3.0"
"2.04","5.0"
"9.49","1.0"
"10.76","4.0"
"9.15","4.0"
"10.21","5.0"
"14.45","4.0"
"20.17","5.0"
"7.29","4.0"
"5.33","2.0"
"6.01","4.0"
"11.80","1.0"
"5.92","5.0"
"5.55","5.0"
"4.83","4.0"
"18.82","1.0"
"16.31","5.0"
"10.36","5.0"
"8.08","5.0"
"44.87","1.0"
"2.90","5.0"
"2.08","5.0"
"10.22","5.0"
"7.23","4.0"
"12.85","1.0"
"34.06","1.0"
"4.44","5.0"
"27.32","1.0"
"6.21","5.0"
"9.29","5.0"
"6.08","3.0"
"46.22","1.0"
"25.71","4.0"
"13.46","1.0"
"11.52","5.0"
"9.84","4.0"
"21.15","4.0"
"6.29","5.0"
"11.13","5.0"
"12.97","5.0"
"6.31","5.0"
"18.59","5.0"
"22.11","5.0"
"32.01","1.0"
"6.21","5.0"
"9.29","5.0"
"16.80","4.0"
"8.92","5.0"
"14.22","5.0"
"3.22","5.0"
"25.84","4.0"
"12.94","4.0"
"13.89","4.0"
"8.88","3.0"
"5.57","1.0"
"7.39","4.0"
"6.84","5.0"
"16.04","5.0"
"9.35","5.0"
"31.11","1.0"
"25.19","4.0"
"4.23","5.0"
"4.09","5.0"
"2.22","5.0"
"15.13","5.0"
"10.04","5.0"
"7.73","4.0"
"14.90","5.0"
"7.35","5.0"
"13.31","5.0"
"8.00","5.0"
"6.89","5.0"
"8.47","5.0"
"3.48","5.0"
"21.00","5.0"
"10.22","5.0"
"20.78","1.0"
"7.26","5.0"
"4.39","5.0"
"5.93","4.0"
"2.90","5.0"
"9.19","5.0"
"15.99","5.0"
"6.38","2.0"
"16.05","5.0"
"11.36","5.0"
"7.32","1.0"
"7.22","3.0"
"8.11","5.0"
"17.03","5.0"
"2.07","5.0"
"11.73","5.0"
"3.62","5.0"
"15.40","4.0"
"17.20","5.0"
"11.31","5.0"
"13.26","3.0"
"8.87","5.0"
"11.13","5.0"
"4.98","5.0"
"36.15","3.0"
"13.99","5.0"
"10.90","5.0"
"2.78","5.0"
"35.34","3.0"
"4.79","3.0"
"11.43","5.0"
"4.42","5.0"
"14.18","4.0"
"3.22","5.0"
"6.22","5.0"
"39.27","1.0"
"14.12","4.0"
"13.42","5.0"
"5.65","1.0"
"14.76","5.0"
"16.90","1.0"
"3.91","4.0"
"8.01","3.0"
"8.46","5.0"
"18.27","5.0"
"10.32","5.0"
"11.01","5.0"
"10.67","5.0"
"12.35","5.0"
"36.27","3.0"
"7.78","3.0"
"12.71","5.0"
"6.09","4.0"
"4.27","5.0"
"13.94","3.0"
"9.76","5.0"
"12.94","5.0"
"6.21","5.0"
"17.23","5.0"
"9.31","5.0"
"29.12","4.0"
"2.94","4.0"
"4.16","5.0"
"11.74","5.0"
"8.03","3.0"
"8.14","5.0"
"6.98","1.0"
"14.28","4.0"
"13.23","1.0"
"7.06","5.0"
"18.33","5.0"
"10.29","5.0"
"13.29","4.0"
"17.99","3.0"
"15.94","5.0"
"7.26","5.0"
"18.81","5.0"
"8.04","5.0"
"10.47","3.0"
"12.41","5.0"
"32.96","4.0"
"23.93","3.0"
"43.24","3.0"
"23.08","5.0"
"6.82","5.0"
"6.59","1.0"
"13.46","5.0"
"24.25","5.0"
"23.90","5.0"
"6.29","1.0"
"33.86","1.0"
"13.86","5.0"
"12.38","5.0"
"30.88","1.0"
"9.81","5.0"
"3.99","5.0"
"3.81","5.0"
"18.34","5.0"
"15.02","5.0"
"7.33","5.0"
"9.36","4.0"
"4.35","5.0"
"11.59","5.0"
"4.80","2.0"
"4.33","5.0"
"5.98","5.0"
"6.83","3.0"
"13.40","5.0"
"16.42","5.0"
"15.69","5.0"
"5.31","5.0"
"27.18","5.0"
"12.49","5.0"
"5.98","5.0"
"11.03","5.0"
"7.39","4.0"
"21.20","4.0"
"41.34","2.0"
"14.38","4.0"
"11.80","5.0"
"14.35","5.0"
"9.03","5.0"
"6.10","5.0"
"9.03","3.0"
"16.99","4.0"
"20.92","4.0"
"7.81","4.0"
"11.52","5.0"
"6.36","5.0"
"24.71","5.0"
"14.02","5.0"
"24.17","1.0"
"21.11","5.0"
"7.52","3.0"
"9.03","1.0"
"18.58","2.0"
"19.42","2.0"
"7.11","5.0"
"33.95","4.0"
"13.46","5.0"
"14.19","4.0"
"11.77","5.0"
"10.47","4.0"
"6.96","5.0"
"22.31","4.0"
"8.85","1.0"
"13.74","5.0"
"12.88","5.0"
"26.52","1.0"
"2.67","4.0"
"5.42","5.0"
"15.12","4.0"
"30.51","1.0"
"9.45","3.0"
"11.85","5.0"
"16.44","4.0"
"4.90","3.0"
"33.26","5.0"
"14.58","4.0"
"18.18","5.0"
"45.46","4.0"
"12.37","1.0"
"4.74","4.0"
"9.96","4.0"
"2.42","5.0"
"13.92","3.0"
"5.76","5.0"
"19.24","5.0"
"23.09","3.0"
"21.33","3.0"
"15.33","4.0"
"5.05","4.0"
"35.22","3.0"
"5.76","5.0"
"5.88","5.0"
"30.17","1.0"
"18.63","5.0"
"15.90","5.0"
"4.96","5.0"
"6.29","4.0"
"7.76","5.0"
"10.23","5.0"
"10.77","5.0"
"12.95","5.0"
"7.60","2.0"
"17.96","5.0"
"18.29","3.0"
"18.48","4.0"
"7.66","5.0"
"5.18","5.0"
"24.10","1.0"
"7.44","4.0"
"33.38","1.0"
"10.77","5.0"
"18.38","5.0"
"6.80","5.0"
"10.17","5.0"
"7.08","5.0"
"9.55","5.0"
"9.16","5.0"
"7.84","5.0"
"19.24","5.0"
"6.12","4.0"
"8.14","5.0"
"21.15","5.0"
"19.59","4.0"
"30.19","1.0"
"7.65","5.0"
"9.02","5.0"
"11.89","5.0"
"12.17","5.0"
"7.24","5.0"
"13.07","5.0"
"26.64","4.0"
"7.37","5.0"
"1.77","5.0"
"11.22","5.0"
"9.61","5.0"
"14.94","4.0"
"4.11","4.0"
"20.77","5.0"
"5.86","5.0"
"20.91","5.0"
"20.88","5.0"
"18.06","1.0"
"13.12","5.0"
"15.16","4.0"
"10.77","5.0"
"20.03","3.0"
"40.97","2.0"
"20.27","4.0"
"11.91","5.0"
"6.77","5.0"
"15.35","5.0"
"3.09","5.0"
"12.02","5.0"
"12.02","5.0"
"21.84","5.0"
"4.94","5.0"
"27.46","5.0"
"20.01","5.0"
"5.19","5.0"
"20.15","4.0"
"10.42","5.0"
"3.21","5.0"
"6.93","5.0"
"3.62","5.0"
"33.68","4.0"
"4.40","5.0"
"8.05","5.0"
"9.82","5.0"
"12.38","5.0"
"3.75","4.0"
"6.36","5.0"
"5.03","5.0"
"18.94","5.0"
"14.08","1.0"
"10.21","5.0"
"11.18","4.0"
"10.24","5.0"
"3.29","5.0"
"12.90","5.0"
"4.00","5.0"
"20.40","1.0"
"14.63","5.0"
"10.65","3.0"
"5.93","5.0"
"4.64","4.0"
"9.13","5.0"
"12.32","3.0"
"20.25","5.0"
"16.11","1.0"
"17.68","5.0"
"6.59","4.0"
"14.44","5.0"
"14.88","4.0"
"14.83","5.0"
"55.67","1.0"
"56.14","1.0"
"16.41","5.0"
"19.91","5.0"
"21.50","4.0"
"6.39","5.0"
"12.31","5.0"
"10.41","1.0"
"7.71","4.0"
"22.17","3.0"
"3.48","5.0"
"10.44","5.0"
"15.13","5.0"
"12.00","5.0"
"11.41","5.0"
"6.96","5.0"
"14.08","5.0"
"13.42","5.0"
"4.62","4.0"
"1.10","5.0"
"7.21","5.0"
"3.43","3.0"
"5.33","5.0"
"12.19","5.0"
"23.02","1.0"
"1.96","5.0"
"7.74","5.0"
"21.48","5.0"
"20.27","4.0"
"11.19","5.0"
"66.03","1.0"
"20.91","1.0"
"1.99","5.0"
"8.00","4.0"
"4.85","3.0"
"8.43","5.0"
"8.26","5.0"
"22.95","5.0"
"5.95","5.0"
"5.57","5.0"
"12.90","5.0"
"3.13","4.0"
"13.62","4.0"
"11.02","5.0"
"8.24","5.0"
"10.82","4.0"
"6.80","5.0"
"7.86","5.0"
"3.72","5.0"
"10.64","5.0"
"8.30","2.0"
"20.99","4.0"
"7.24","5.0"
"7.22","5.0"
"10.16","5.0"
"19.11","5.0"
"6.83","4.0"
"5.31","4.0"
"13.54","3.0"
"24.05","3.0"
"8.37","5.0"
"9.18","5.0"
"19.79","3.0"
"12.96","5.0"
"5.88","4.0"
"26.49","1.0"
"3.99","5.0"
"17.25","5.0"
"9.85","5.0"
"7.60","5.0"
"5.05","5.0"
"19.41","5.0"
"6.95","5.0"
"8.69","5.0"
"5.68","5.0"
"6.90","5.0"
"11.85","5.0"
"9.47","5.0"
"7.08","4.0"
"12.99","5.0"
"7.09","5.0"
"39.10","3.0"
"44.11","1.0"
"7.69","3.0"
"7.74","5.0"
"35.21","5.0"
"5.32","3.0"
"10.87","4.0"
"18.98","2.0"
"12.18","5.0"
"7.40","5.0"
"19.92","4.0"
"20.81","3.0"
"9.97","4.0"
"7.06","5.0"
"9.33","3.0"
"9.02","5.0"
"9.93","5.0"
"25.19","5.0"
"7.00","5.0"
"6.84","5.0"
"9.24","1.0"
"19.92","5.0"
"11.48","5.0"
"9.84","5.0"
"14.04","5.0"
"5.76","4.0"
"22.15","4.0"
"7.42","5.0"
"17.12","1.0"
"8.96","5.0"
"7.76","5.0"
"13.01","4.0"
"2.13","4.0"
"27.54","5.0"
"5.98","5.0"
"7.00","5.0"
"16.52","1.0"
"27.18","5.0"
"8.86","4.0"
"28.60","1.0"
"4.12","3.0"
"1.93","5.0"
"27.94","1.0"
"3.56","3.0"
"2.83","1.0"
"18.30","4.0"
"10.24","5.0"
"12.08","5.0"
"6.38","4.0"
"9.02","4.0"
"4.05","4.0"
"11.90","1.0"
"3.90","4.0"
"10.19","4.0"
"9.52","5.0"
"28.28","2.0"
"18.03","5.0"
"11.00","5.0"
"7.00","5.0"
"9.97","5.0"
"18.00","1.0"
"23.19","5.0"
"8.89","5.0"
"1.23","5.0"
"19.43","5.0"
"5.75","5.0"
"10.16","5.0"
"7.26","5.0"
"7.02","1.0"
"11.61","3.0"
"10.58","5.0"
"14.49","4.0"
"15.83","5.0"
"23.67","5.0"
"51.42","1.0"
"12.81","5.0"
"7.67","5.0"
"12.16","5.0"
"13.14","3.0"
"39.36","2.0"
"5.17","4.0"
"13.11","5.0"
"8.87","5.0"
"20.55","3.0"
"14.12","1.0"
"9.14","1.0"
"12.31","5.0"
"12.66","5.0"
"10.01","5.0"
"7.40","4.0"
"15.08","5.0"
"7.28","2.0"
"6.66","5.0"
"28.93","5.0"
"6.57","5.0"
"18.74","1.0"
"1.94","5.0"
"14.86","5.0"
"10.76","3.0"
"15.93","5.0"
"6.46","5.0"
"13.50","1.0"
"9.18","5.0"
"10.88","4.0"
"10.15","5.0"
"15.33","5.0"
"6.21","5.0"
"5.97","4.0"
"1.40","1.0"
"20.98","3.0"
"16.45","1.0"
"12.06","5.0"
"8.89","1.0"
"14.73","5.0"
"35.76","1.0"
"10.67","5.0"
"5.07","3.0"
"12.22","5.0"
"15.50","5.0"
"11.16","5.0"
"2.15","5.0"
"27.41","5.0"
"10.70","5.0"
"3.49","5.0"
"25.31","5.0"
"3.43","4.0"
"10.18","5.0"
"8.03","5.0"
"16.78","1.0"
"18.49","4.0"
"20.54","3.0"
"8.21","3.0"
"9.20","4.0"
"7.79","4.0"
"14.00","4.0"
"12.82","5.0"
"4.38","5.0"
"4.76","5.0"
"12.19","1.0"
"4.55","5.0"
"21.09","5.0"
"27.94","2.0"
"25.33","5.0"
"14.26","4.0"
"4.15","5.0"
"2.25","4.0"
"3.66","5.0"
"8.10","4.0"
"8.10","3.0"
"8.80","5.0"
"8.42","1.0"
"4.85","5.0"
"8.06","4.0"
"5.99","5.0"
"11.06","5.0"
"20.07","4.0"
"9.10","5.0"
"16.00","5.0"
"13.19","5.0"
"4.98","5.0"
"6.74","5.0"
"17.03","4.0"
"4.25","1.0"
"41.69","1.0"
"16.71","3.0"
"16.14","5.0"
"15.33","5.0"
"19.04","5.0"
"13.96","5.0"
"13.36","3.0"
"10.92","5.0"
"10.96","2.0"
"2.96","4.0"
"11.24","4.0"
"4.87","1.0"
"12.75","3.0"
"9.70","5.0"
"7.38","1.0"
"5.98","5.0"
"8.22","2.0"
"11.63","4.0"
"15.79","5.0"
"10.81","5.0"
"25.04","5.0"
"5.19","5.0"
"10.98","5.0"
"4.20","4.0"
"6.82","5.0"
"7.12","1.0"
"15.91","5.0"
"9.36","5.0"
"43.64","1.0"
"27.20","4.0"
"11.02","4.0"
"14.04","3.0"
"9.06","5.0"
"11.28","5.0"
"6.06","5.0"
"12.30","5.0"
"10.41","3.0"
"6.27","5.0"
"6.19","3.0"
"6.23","2.0"
"6.19","5.0"
"6.04","2.0"
"19.13","3.0"
"2.72","1.0"
"5.89","5.0"
"21.24","3.0"
"8.15","5.0"
"15.38","3.0"
"9.79","5.0"
"28.77","1.0"
"13.82","5.0"
"9.60","5.0"
"8.61","4.0"
"19.19","5.0"
"10.97","5.0"
"11.73","5.0"
"23.82","1.0"
"3.06","5.0"
"8.62","5.0"
"28.82","2.0"
"4.26","1.0"
"8.35","5.0"
"15.88","4.0"
"20.75","4.0"
"9.80","1.0"
"19.93","4.0"
"7.87","4.0"
"7.22","5.0"
"2.21","5.0"
"7.85","5.0"
"8.13","5.0"
"11.99","5.0"
"5.64","5.0"
"3.25","4.0"
"9.23","4.0"
"12.11","4.0"
"35.07","3.0"
"18.21","3.0"
"9.35","4.0"
"14.43","5.0"
"27.42","1.0"
"9.26","5.0"
"5.96","5.0"
"7.96","5.0"
"30.32","5.0"
"10.72","4.0"
"6.20","4.0"
"16.02","4.0"
"8.19","5.0"
"12.17","3.0"
"20.12","5.0"
"18.62","5.0"
"5.06","5.0"
"8.89","5.0"
"16.50","5.0"
"3.63","4.0"
"10.08","5.0"
"5.93","5.0"
"1.50","4.0"
"5.85","5.0"
"17.49","3.0"
"8.84","3.0"
"5.35","5.0"
"12.07","5.0"
"3.66","4.0"
"12.99","4.0"
"13.36","4.0"
"3.57","4.0"
"1.56","5.0"
"7.86","5.0"
"8.06","3.0"
"11.31","5.0"
"20.88","5.0"
"6.20","5.0"
"19.13","1.0"
"7.29","1.0"
"8.38","4.0"
"8.18","5.0"
"7.12","5.0"
"8.93","5.0"
"17.41","5.0"
"36.52","4.0"
"9.94","5.0"
"5.34","3.0"
"10.01","5.0"
"22.43","5.0"
"7.03","5.0"
"7.48","5.0"
"7.37","5.0"
"14.98","3.0"
"10.40","4.0"
"17.27","5.0"
"24.83","1.0"
"11.07","5.0"
"9.99","5.0"
"10.11","4.0"
"13.18","5.0"
"2.55","5.0"
"5.04","5.0"
"17.33","5.0"
"34.17","1.0"
"5.73","4.0"
"9.95","5.0"
"14.19","5.0"
"12.13","5.0"
"12.74","4.5"
"17.99","4.0"
"12.16","5.0"
"18.35","5.0"
"11.19","5.0"
"19.67","5.0"
"9.16","5.0"
"10.15","5.0"
"7.54","5.0"
"13.08","5.0"
"10.43","5.0"
"21.12","3.0"
"16.43","4.0"
"8.26","5.0"
"19.50","5.0"
"4.01","5.0"
"11.10","5.0"
"6.12","5.0"
"21.28","5.0"
"8.55","5.0"
"8.00","5.0"
"12.22","4.0"
"54.03","1.0"
"7.83","5.0"
"13.31","5.0"
"4.15","5.0"
"23.39","5.0"
"8.00","4.0"
"4.81","5.0"
"5.37","5.0"
"7.29","5.0"
"10.13","3.0"
"11.81","1.0"
"13.09","5.0"
"7.94","5.0"
"7.96","5.0"
"42.76","1.0"
"11.51","5.0"
"8.92","5.0"
"4.89","5.0"
"16.69","4.0"
"5.86","5.0"
"11.81","5.0"
"6.18","4.5"
"9.70","4.0"
"9.75","5.0"
"8.11","5.0"
"2.42","5.0"
"7.52","5.0"
"4.71","5.0"
"4.19","5.0"
"5.43","4.0"
"9.92","5.0"
"8.21","5.0"
"5.03","5.0"
"8.79","5.0"
"10.05","4.0"
"11.32","1.0"
"4.04","3.0"
"14.35","5.0"
"4.57","5.0"
"6.01","5.0"
"7.22","5.0"
"11.59","4.0"
"15.52","2.0"
"8.92","5.0"
"5.09","5.0"
"19.07","1.0"
"11.54","5.0"
"36.89","1.0"
"17.63","3.0"
"14.11","5.0"
"20.10","5.0"
"3.33","5.0"
"22.82","5.0"
"18.06","5.0"
"8.94","5.0"
"6.74","5.0"
"1.96","5.0"
"18.20","3.0"
"5.52","5.0"
"6.05","4.0"
"6.06","4.0"
"12.41","5.0"
"7.84","4.0"
"8.37","5.0"
"5.69","3.0"
"14.32","5.0"
"7.14","5.0"
"8.91","5.0"
"4.21","3.0"
"5.85","4.0"
"21.42","1.0"
"9.87","5.0"
"9.31","5.0"
"8.43","4.0"
"6.95","5.0"
"6.61","5.0"
"6.79","5.0"
"15.36","3.0"
"14.04","5.0"
"19.76","3.0"
"11.69","5.0"
"25.15","5.0"
"3.73","5.0"
"25.02","3.0"
"14.90","4.0"
"4.71","5.0"
"34.49","2.0"
"12.69","5.0"
"8.19","5.0"
"12.10","3.0"
"52.20","1.0"
"8.70","5.0"
"10.27","5.0"
"5.99","5.0"
"6.94","5.0"
"17.95","5.0"
"21.43","1.0"
"6.42","5.0"
"14.28","4.0"
"14.28","5.0"
"11.40","5.0"
"8.00","5.0"
"14.13","1.0"
"8.57","5.0"
"12.12","4.0"
"11.31","3.0"
"11.20","1.0"
"12.85","5.0"
"8.89","1.0"
"5.01","4.0"
"14.29","5.0"
"17.95","1.0"
"14.80","5.0"
"11.23","5.0"
"19.32","4.0"
"8.97","4.0"
"10.14","5.0"
"3.61","5.0"
"8.12","5.0"
"18.31","5.0"
"11.09","1.0"
"49.18","1.0"
"13.24","5.0"
"16.02","5.0"
"15.80","5.0"
"7.32","4.0"
"14.16","5.0"
"4.92","5.0"
"6.73","5.0"
"10.33","5.0"
"5.94","5.0"
"15.13","5.0"
"7.44","1.0"
"19.58","3.0"
"1.79","5.0"
"11.06","3.0"
"5.98","5.0"
"17.81","5.0"
"11.97","3.0"
"16.97","5.0"
"14.86","4.0"
"52.98","1.0"
"9.21","5.0"
"12.32","5.0"
"8.76","5.0"
"8.10","5.0"
"2.30","5.0"
"7.08","5.0"
"10.36","1.0"
"6.42","5.0"
"5.97","5.0"
"7.27","4.0"
"20.75","5.0"
"5.05","5.0"
"36.15","4.0"
"18.11","4.0"
"12.45","4.0"
"6.02","5.0"
"25.36","5.0"
"6.74","5.0"
"18.07","5.0"
"42.42","5.0"
"7.19","1.0"
"7.77","5.0"
"14.71","5.0"
"35.92","1.0"
"8.22","3.0"
"13.26","5.0"
"6.23","4.0"
"7.28","5.0"
"8.97","5.0"
"9.73","5.0"
"34.99","1.0"
"3.11","5.0"
"13.77","1.0"
"30.12","4.0"
"14.71","5.0"
"35.12","4.0"
"6.57","1.0"
"21.45","3.0"
"38.07","1.0"
"8.32","5.0"
"18.39","5.0"
"3.11","5.0"
"19.29","4.0"
"5.04","4.0"
"7.61","5.0"
"14.89","5.0"
"6.12","5.0"
"11.57","5.0"
"21.39","4.0"
"8.75","5.0"
"8.27","4.0"
"10.13","3.0"
"19.24","4.0"
"16.40","5.0"
"7.41","5.0"
"10.15","5.0"
"2.97","5.0"
"2.17","5.0"
"10.10","5.0"
"8.03","5.0"
"16.00","5.0"
"13.99","5.0"
"6.86","5.0"
"37.22","3.0"
"8.55","3.0"
"3.87","1.0"
"12.10","5.0"
"30.10","1.0"
"22.43","3.0"
"17.12","5.0"
"9.28","3.0"
"1.94","5.0"
"13.25","5.0"
"8.07","5.0"
"8.58","5.0"
"12.47","1.0"
"14.35","5.0"
"13.22","4.0"
"14.24","5.0"
"2.30","4.0"
"3.30","4.0"
"22.97","4.0"
"13.31","5.0"
"17.38","5.0"
"13.52","3.0"
"7.56","5.0"
"19.45","5.0"
"9.00","5.0"
"3.35","3.0"
"8.70","5.0"
"5.75","5.0"
"6.14","5.0"
"8.34","5.0"
"15.67","1.0"
"2.09","5.0"
"22.02","4.0"
"7.52","5.0"
"16.19","4.0"
"9.00","5.0"
"2.80","5.0"
"13.39","4.0"
"9.50","1.0"
"8.04","3.0"
"37.29","1.0"
"10.02","4.0"
"4.38","5.0"
"5.26","5.0"
"3.47","5.0"
"27.04","5.0"
"5.95","5.0"
"75.27","1.0"
"8.38","5.0"
"6.04","5.0"
"12.92","3.0"
"14.49","5.0"
"6.47","5.0"
"24.36","4.0"
"7.09","4.0"
"14.16","5.0"
"12.09","4.0"
"13.22","5.0"
"24.91","3.0"
"10.64","5.0"
"16.67","4.0"
"6.21","5.0"
"17.97","3.0"
"8.17","5.0"
"2.28","5.0"
"11.15","5.0"
"12.87","5.0"
"10.05","5.0"
"18.55","5.0"
"4.34","4.0"
"23.24","4.0"
"1.94","5.0"
"7.06","5.0"
"14.28","5.0"
"5.17","5.0"
"28.77","4.0"
"10.03","4.0"
"5.10","4.0"
"30.32","3.0"
"18.27","5.0"
"1.49","5.0"
"3.91","3.0"
"14.49","5.0"
"2.79","1.0"
"7.84","3.0"
"11.37","4.0"
"9.85","4.0"
"6.16","5.0"
"7.71","1.0"
"7.03","5.0"
"13.08","1.0"
"5.18","5.0"
"3.38","2.0"
"10.03","5.0"
"7.22","4.0"
"8.33","5.0"
"3.27","4.0"
"7.64","3.0"
"6.05","5.0"
"21.15","5.0"
"5.79","1.0"
"6.36","4.0"
"27.60","2.0"
"4.08","5.0"
"15.00","4.0"
"6.16","5.0"
"11.41","4.0"
"32.02","1.0"
"19.63","4.0"
"30.02","5.0"
"7.90","5.0"
"16.18","4.0"
"7.50","2.0"
"1.81","5.0"
"19.69","4.0"
"5.41","5.0"
"15.77","3.0"
"9.12","5.0"
"22.76","3.0"
"10.93","1.0"
"7.16","2.0"
"11.76","5.0"
"15.73","3.0"
"17.34","5.0"
"8.30","5.0"
"2.51","3.0"
"5.18","4.0"
"3.30","5.0"
"17.87","4.0"
"16.18","3.0"
"5.14","5.0"
"14.89","5.0"
"16.36","5.0"
"5.61","5.0"
"66.69","1.0"
"11.74","5.0"
"11.63","4.0"
"13.58","4.0"
"4.35","5.0"
"13.02","4.0"
"9.46","5.0"
"3.65","4.0"
"12.82","5.0"
"13.14","4.0"
"5.71","5.0"
"4.03","5.0"
"19.51","4.0"
"7.12","5.0"
"12.57","4.0"
"16.39","5.0"
"9.01","1.0"
"10.68","4.0"
"23.45","5.0"
"13.39","5.0"
"9.37","5.0"
"11.08","3.0"
"25.95","5.0"
"5.95","4.0"
"5.35","5.0"
"16.92","3.0"
"3.26","5.0"
"10.91","5.0"
"21.90","5.0"
"15.41","5.0"
"6.80","5.0"
"9.83","5.0"
"29.78","4.0"
"2.77","5.0"
"12.95","5.0"
"16.01","4.0"
"17.02","5.0"
"12.76","3.0"
"8.47","5.0"
"4.87","5.0"
"7.85","2.0"
"8.47","5.0"
"21.85","4.0"
"5.78","5.0"
"16.44","5.0"
"17.71","5.0"
"5.96","3.0"
"23.78","2.0"
"19.98","3.0"
"6.99","2.0"
"5.20","3.0"
"6.91","5.0"
"12.59","5.0"
"6.60","5.0"
"15.73","1.0"
"15.14","1.0"
"14.78","4.0"
"6.89","5.0"
"11.52","5.0"
"4.84","5.0"
"14.75","5.0"
"4.06","3.0"
"10.67","4.0"
"3.05","5.0"
"7.28","5.0"
"16.19","1.0"
"12.98","5.0"
"10.80","2.0"
"7.96","5.0"
"10.97","5.0"
"21.86","3.0"
"4.92","5.0"
"5.78","5.0"
"14.83","3.0"
"7.08","5.0"
"16.08","5.0"
"3.81","5.0"
"10.89","5.0"
"8.17","5.0"
"5.05","4.0"
"8.01","5.0"
"8.20","4.0"
"3.34","5.0"
"19.23","1.0"
"16.39","4.0"
"20.62","4.0"
"16.59","2.0"
"9.35","3.0"
"14.04","4.0"
"24.77","5.0"
"16.81","5.0"
"10.55","5.0"
"9.05","5.0"
"7.38","5.0"
"7.73","5.0"
"7.12","5.0"
"10.56","5.0"
"7.32","5.0"
"11.22","1.0"
"13.06","3.0"
"23.55","5.0"
"4.25","5.0"
"25.11","1.0"
"6.89","4.0"
"8.99","4.0"
"10.69","5.0"
"10.78","5.0"
"7.26","5.0"
"15.86","5.0"
"9.80","5.0"
"24.99","4.0"
"8.04","4.0"
"16.78","5.0"
"18.12","5.0"
"14.69","5.0"
"21.56","5.0"
"5.82","5.0"
"1.57","5.0"
"4.95","5.0"
"14.13","5.0"
"7.18","4.0"
"19.79","1.0"
"8.15","4.0"
"34.43","3.0"
"8.87","1.0"
"3.14","5.0"
"15.25","5.0"
"21.68","3.0"
"5.74","4.0"
