"freight_cost","avg_review_score"
"47.04","4.00"
"13.66","4.00"
"24.31","4.00"
"42.98","4.00"
"43.30","4.00"
"1.61","4.00"
"50.41","4.00"
"110.04","4.00"
"42.79","4.00"
"3.29","4.00"
"58.77","4.00"
"33.07","4.00"
"1.74","4.00"
"93.45","4.00"
"10.49","4.00"
"133.73","4.00"
"5.63","4.00"
"61.57","4.00"
"2.93","4.00"
"135.34","4.00"
"33.50","4.00"
"155.47","4.00"
"63.42","4.00"
"37.00","4.00"
"48.92","4.00"
"64.81","4.00"
"25.06","4.00"
"52.79","4.00"
"32.94","4.00"
"77.42","4.00"
"27.09","4.00"
"71.13","4.00"
"133.47","4.00"
"89.88","4.00"
"46.83","4.00"
"10.78","4.00"
"50.02","4.00"
"39.23","4.00"
"64.88","4.00"
"35.50","4.00"
"26.83","4.00"
"33.68","4.00"
"150.05","4.00"
"70.23","4.00"
"47.16","4.00"
"65.77","4.00"
"57.99","4.00"
"101.63","4.00"
"92.10","4.00"
"140.72","4.00"
"70.22","4.00"
"184.98","4.00"
"33.66","4.00"
"61.35","4.00"
"67.92","4.00"
"73.95","4.00"
"66.70","4.00"
"36.13","4.00"
"10.96","4.00"
"31.20","4.00"
"53.53","4.00"
"50.82","4.00"
"22.96","4.00"
"23.43","4.00"
"45.57","4.00"
"10.77","4.00"
"62.39","4.00"
"50.70","4.00"
"41.27","4.00"
"30.05","4.00"
"64.98","4.00"
"25.86","4.00"
"107.26","4.00"
"57.22","4.00"
"38.26","4.00"
"57.60","4.00"
"40.70","4.00"
"4.86","4.00"
"87.77","4.00"
"44.74","4.00"
"3.86","4.00"
"43.79","4.00"
"65.10","4.00"
"178.11","4.00"
"61.14","4.00"
"37.06","4.00"
"30.07","4.00"
"78.23","4.00"
"60.03","4.00"
"42.30","4.00"
"36.12","4.00"
"35.33","4.00"
"89.35","4.00"
"3.69","4.00"
"143.45","4.00"
"38.45","4.00"
"88.69","4.00"
"6.61","4.00"
"46.35","4.00"
"49.87","4.00"
"33.57","4.00"
"7.31","4.00"
"131.01","4.00"
"7.40","3.99"
"18.24","3.99"
"15.31","3.99"
"19.50","3.99"
"15.15","3.99"
"18.77","3.98"
"15.30","3.98"
"10.00","3.98"
"14.00","3.98"
"17.03","3.98"
"14.70","3.98"
"16.79","3.98"
"17.14","3.98"
"17.19","3.98"
"19.66","3.98"
"16.02","3.98"
"14.86","3.98"
"16.13","3.98"
"25.38","3.98"
"17.06","3.98"
"21.14","3.97"
"13.22","3.97"
"21.61","3.97"
"16.14","3.97"
"15.23","3.97"
"19.98","3.97"
"21.50","3.97"
"20.03","3.97"
"15.47","3.97"
"13.14","3.97"
"17.64","3.97"
"15.85","3.97"
"17.94","3.97"
"20.06","3.96"
"25.77","3.96"
"35.67","3.96"
"13.25","3.96"
"13.17","3.96"
"12.72","3.96"
"18.81","3.96"
"19.40","3.96"
"15.99","3.96"
"18.23","3.96"
"15.68","3.96"
"18.98","3.96"
"20.13","3.95"
"26.26","3.95"
"25.74","3.95"
"11.45","3.95"
"17.42","3.95"
"13.70","3.95"
"25.63","3.95"
"13.43","3.95"
"38.53","3.95"
"19.90","3.95"
"17.85","3.95"
"16.19","3.95"
"23.50","3.95"
"22.12","3.94"
"27.42","3.94"
"16.75","3.94"
"12.49","3.94"
"12.39","3.94"
"11.75","3.94"
"11.93","3.94"
"9.21","3.94"
"15.54","3.94"
"45.12","3.94"
"27.35","3.94"
"16.16","3.94"
"15.11","3.94"
"35.83","3.94"
"18.30","3.94"
"34.69","3.94"
"24.62","3.94"
"21.10","3.94"
"20.70","3.94"
"20.50","3.94"
"22.72","3.94"
"19.88","3.94"
"23.34","3.94"
"21.35","3.93"
"11.65","3.93"
"27.75","3.93"
"18.62","3.93"
"22.06","3.93"
"11.99","3.93"
"7.94","3.93"
"19.87","3.93"
"12.05","3.93"
"37.13","3.93"
"34.44","3.93"
"21.62","3.93"
"11.26","3.93"
"25.70","3.93"
"23.57","3.93"
"51.33","3.93"
"20.80","3.93"
"12.60","3.93"
"22.99","3.93"
"16.96","3.93"
"20.78","3.93"
"14.10","3.93"
"17.92","3.93"
"19.43","3.93"
"25.90","3.92"
"26.29","3.92"
"24.57","3.92"
"28.42","3.92"
"16.43","3.92"
"29.52","3.92"
"13.52","3.92"
"34.94","3.92"
"16.99","3.92"
"26.70","3.92"
"10.80","3.92"
"18.78","3.92"
"25.28","3.92"
"17.97","3.92"
"21.31","3.92"
"33.54","3.92"
"19.44","3.92"
"26.63","3.92"
"40.38","3.92"
"25.03","3.92"
"13.31","3.92"
"12.58","3.92"
"18.05","3.92"
"10.60","3.92"
"18.89","3.92"
"16.66","3.92"
"13.61","3.92"
"7.74","3.92"
"15.76","3.91"
"17.22","3.91"
"15.66","3.91"
"17.10","3.91"
"21.68","3.91"
"27.27","3.91"
"15.27","3.91"
"26.10","3.91"
"21.43","3.91"
"11.16","3.91"
"17.62","3.91"
"23.24","3.91"
"12.63","3.91"
"17.78","3.91"
"2.83","3.91"
"20.44","3.91"
"14.45","3.91"
"19.85","3.91"
"16.67","3.91"
"25.19","3.91"
"8.12","3.91"
"18.12","3.91"
"38.96","3.91"
"29.48","3.91"
"13.99","3.91"
"22.28","3.91"
"8.65","3.91"
"14.28","3.91"
"22.86","3.91"
"16.17","3.91"
"8.46","3.90"
"16.35","3.90"
"28.20","3.90"
"10.25","3.90"
"13.38","3.90"
"22.01","3.90"
"20.47","3.90"
"22.85","3.90"
"16.36","3.90"
"35.19","3.90"
"17.84","3.90"
"19.63","3.90"
"18.14","3.90"
"12.50","3.90"
"11.95","3.90"
"16.21","3.90"
"25.11","3.90"
"17.33","3.90"
"17.00","3.90"
"34.35","3.90"
"34.87","3.90"
"37.46","3.90"
"11.72","3.90"
"17.51","3.90"
"26.66","3.90"
"21.56","3.90"
"17.11","3.90"
"20.90","3.90"
"23.73","3.89"
"31.00","3.89"
"24.26","3.89"
"16.81","3.89"
"21.73","3.89"
"14.05","3.89"
"26.96","3.89"
"7.93","3.89"
"36.85","3.89"
"26.97","3.89"
"27.36","3.89"
"29.39","3.89"
"58.69","3.89"
"17.88","3.89"
"17.43","3.89"
"20.40","3.89"
"38.01","3.89"
"38.22","3.89"
"22.97","3.89"
"22.74","3.89"
"19.84","3.89"
"14.65","3.89"
"37.53","3.89"
"25.40","3.88"
"25.89","3.88"
"12.61","3.88"
"20.16","3.88"
"15.92","3.88"
"14.29","3.88"
"35.86","3.88"
"23.52","3.88"
"36.50","3.88"
"14.46","3.88"
"17.31","3.88"
"15.73","3.88"
"27.50","3.88"
"60.41","3.88"
"13.00","3.88"
"22.47","3.88"
"43.39","3.88"
"19.28","3.88"
"29.41","3.88"
"48.98","3.88"
"38.23","3.88"
"28.34","3.88"
"13.19","3.88"
"15.62","3.88"
"35.77","3.88"
"16.98","3.87"
"16.89","3.87"
"10.01","3.87"
"17.53","3.87"
"25.15","3.87"
"23.44","3.87"
"14.12","3.87"
"16.49","3.87"
"16.27","3.87"
"13.58","3.87"
"27.17","3.87"
"27.10","3.87"
"18.82","3.87"
"42.25","3.86"
"31.65","3.86"
"12.51","3.86"
"25.75","3.86"
"27.76","3.86"
"27.34","3.86"
"25.23","3.86"
"27.01","3.86"
"37.04","3.86"
"28.28","3.86"
"26.77","3.86"
"15.97","3.86"
"11.51","3.86"
"23.58","3.86"
"62.44","3.86"
"27.29","3.86"
"40.37","3.86"
"32.99","3.86"
"21.92","3.86"
"19.93","3.86"
"32.28","3.86"
"18.72","3.86"
"34.21","3.86"
"14.21","3.86"
"24.80","3.86"
"29.23","3.86"
"22.49","3.86"
"13.09","3.86"
"14.43","3.86"
"44.27","3.86"
"18.19","3.86"
"34.19","3.85"
"25.31","3.85"
"37.99","3.85"
"23.09","3.85"
"17.50","3.85"
"20.71","3.85"
"26.38","3.85"
"37.96","3.85"
"15.19","3.85"
"14.17","3.85"
"22.67","3.85"
"20.94","3.85"
"15.44","3.85"
"37.92","3.85"
"21.98","3.85"
"16.45","3.85"
"25.04","3.85"
"27.51","3.85"
"22.29","3.85"
"16.30","3.85"
"19.74","3.84"
"8.35","3.84"
"20.75","3.84"
"9.75","3.84"
"24.84","3.84"
"18.71","3.84"
"15.52","3.84"
"16.04","3.84"
"13.65","3.84"
"16.71","3.84"
"26.90","3.84"
"17.05","3.84"
"16.57","3.84"
"18.56","3.84"
"15.60","3.84"
"17.54","3.84"
"18.27","3.84"
"9.38","3.84"
"25.37","3.83"
"33.28","3.83"
"23.18","3.83"
"23.37","3.83"
"39.10","3.83"
"30.56","3.83"
"11.76","3.83"
"17.45","3.83"
"22.37","3.83"
"21.49","3.83"
"32.26","3.83"
"4.74","3.83"
"10.26","3.83"
"36.18","3.83"
"30.46","3.83"
"17.60","3.83"
"18.06","3.83"
"16.32","3.83"
"27.33","3.83"
"25.59","3.83"
"20.83","3.83"
"51.51","3.83"
"29.75","3.83"
"39.51","3.83"
"37.03","3.83"
"33.98","3.83"
"14.79","3.83"
"7.59","3.83"
"27.37","3.83"
"22.70","3.83"
"57.58","3.83"
"0.09","3.83"
"23.23","3.83"
"18.96","3.83"
"30.44","3.83"
"29.94","3.83"
"24.71","3.83"
"32.45","3.83"
"15.79","3.83"
"15.32","3.82"
"27.44","3.82"
"16.88","3.82"
"22.45","3.82"
"12.27","3.82"
"35.76","3.82"
"50.77","3.82"
"39.53","3.82"
"26.59","3.82"
"14.01","3.82"
"25.95","3.82"
"38.10","3.82"
"14.75","3.82"
"20.49","3.82"
"18.68","3.81"
"15.90","3.81"
"23.60","3.81"
"12.03","3.81"
"24.55","3.81"
"23.77","3.81"
"26.33","3.81"
"18.55","3.81"
"22.89","3.81"
"14.18","3.81"
"14.76","3.81"
"8.61","3.81"
"13.79","3.81"
"19.48","3.81"
"17.48","3.81"
"8.40","3.81"
"21.84","3.81"
"17.68","3.81"
"45.09","3.81"
"31.34","3.80"
"33.32","3.80"
"5.03","3.80"
"17.86","3.80"
"15.83","3.80"
"51.19","3.80"
"33.42","3.80"
"45.11","3.80"
"1.39","3.80"
"34.60","3.80"
"33.19","3.80"
"25.08","3.80"
"33.99","3.80"
"6.87","3.80"
"37.40","3.80"
"16.41","3.80"
"10.10","3.80"
"34.41","3.80"
"23.70","3.80"
"25.16","3.80"
"20.98","3.80"
"37.19","3.80"
"43.96","3.80"
"33.22","3.80"
"10.81","3.80"
"54.45","3.80"
"35.08","3.80"
"39.05","3.80"
"24.91","3.80"
"41.87","3.80"
"25.07","3.80"
"19.47","3.80"
"45.23","3.80"
"28.64","3.80"
"26.15","3.80"
"29.57","3.80"
"25.62","3.80"
"17.77","3.80"
"36.36","3.80"
"27.79","3.80"
"15.61","3.80"
"38.37","3.80"
"22.18","3.80"
"37.78","3.80"
"19.25","3.80"
"15.26","3.80"
"11.98","3.80"
"8.05","3.80"
"39.31","3.80"
"40.96","3.80"
"43.71","3.80"
"19.79","3.79"
"16.40","3.79"
"11.81","3.79"
"26.88","3.79"
"14.56","3.79"
"12.00","3.79"
"19.16","3.79"
"23.03","3.79"
"24.97","3.79"
"14.69","3.79"
"17.61","3.78"
"8.07","3.78"
"17.17","3.78"
"21.05","3.78"
"28.78","3.78"
"14.23","3.78"
"3.33","3.78"
"27.53","3.78"
"44.33","3.78"
"29.42","3.78"
"20.81","3.77"
"21.47","3.77"
"13.18","3.77"
"21.36","3.77"
"20.20","3.77"
"20.84","3.77"
"19.49","3.77"
"23.00","3.77"
"38.40","3.77"
"42.76","3.77"
"57.08","3.77"
"19.32","3.77"
"17.18","3.77"
"7.84","3.76"
"21.15","3.76"
"8.95","3.76"
"26.78","3.76"
"9.90","3.76"
"27.31","3.76"
"14.99","3.76"
"8.26","3.76"
"11.14","3.75"
"8.80","3.75"
"44.24","3.75"
"0.01","3.75"
"41.08","3.75"
"39.13","3.75"
"9.98","3.75"
"54.92","3.75"
"15.57","3.75"
"45.65","3.75"
"62.89","3.75"
"5.92","3.75"
"37.10","3.75"
"25.92","3.75"
"26.57","3.75"
"38.70","3.75"
"26.31","3.75"
"27.18","3.75"
"46.93","3.75"
"7.72","3.75"
"33.81","3.75"
"45.25","3.75"
"52.72","3.75"
"58.14","3.75"
"20.46","3.75"
"51.97","3.75"
"14.71","3.75"
"26.84","3.75"
"51.75","3.75"
"32.87","3.75"
"4.21","3.75"
"35.82","3.75"
"38.57","3.75"
"24.88","3.75"
"36.35","3.75"
"31.82","3.75"
"41.64","3.75"
"43.44","3.75"
"28.67","3.75"
"8.31","3.75"
"39.85","3.75"
"11.56","3.75"
"35.12","3.75"
"9.76","3.75"
"13.48","3.75"
"15.80","3.75"
"37.55","3.75"
"43.07","3.75"
"50.96","3.75"
"30.68","3.75"
"31.78","3.75"
"65.21","3.75"
"33.87","3.75"
"23.95","3.75"
"4.52","3.75"
"14.57","3.75"
"46.78","3.75"
"39.16","3.75"
"36.56","3.75"
"51.14","3.75"
"40.48","3.75"
"60.54","3.75"
"29.14","3.75"
"22.64","3.75"
"48.38","3.75"
"33.35","3.75"
"25.91","3.74"
"17.47","3.74"
"20.85","3.74"
"19.39","3.74"
"20.89","3.74"
"51.13","3.73"
"23.63","3.73"
"24.69","3.73"
"24.90","3.73"
"13.11","3.73"
"25.81","3.73"
"20.88","3.73"
"17.26","3.73"
"23.79","3.73"
"17.07","3.73"
"31.09","3.73"
"8.34","3.73"
"9.20","3.72"
"16.20","3.72"
"22.40","3.72"
"21.75","3.72"
"17.81","3.72"
"23.17","3.72"
"16.73","3.72"
"23.16","3.72"
"16.26","3.72"
"12.77","3.72"
"36.21","3.71"
"16.65","3.71"
"22.88","3.71"
"38.82","3.71"
"12.08","3.71"
"32.06","3.71"
"15.75","3.71"
"57.25","3.71"
"24.60","3.71"
"22.52","3.71"
"10.51","3.71"
"60.29","3.71"
"25.71","3.71"
"34.16","3.71"
"31.70","3.71"
"26.94","3.71"
"27.64","3.71"
"11.57","3.71"
"26.56","3.71"
"14.87","3.71"
"22.68","3.71"
"22.22","3.70"
"34.53","3.70"
"12.07","3.70"
"16.31","3.70"
"19.24","3.70"
"27.97","3.70"
"32.15","3.70"
"17.38","3.70"
"39.46","3.70"
"29.55","3.70"
"38.24","3.70"
"15.12","3.70"
"13.63","3.70"
"15.03","3.69"
"12.92","3.69"
"26.03","3.69"
"13.27","3.69"
"17.72","3.69"
"19.91","3.69"
"42.38","3.68"
"21.57","3.68"
"8.37","3.68"
"16.97","3.68"
"22.11","3.68"
"20.54","3.68"
"22.48","3.68"
"8.21","3.68"
"2.91","3.67"
"8.41","3.67"
"32.17","3.67"
"27.25","3.67"
"51.96","3.67"
"51.10","3.67"
"8.10","3.67"
"85.47","3.67"
"52.36","3.67"
"28.24","3.67"
"1.84","3.67"
"0.32","3.67"
"9.95","3.67"
"1.37","3.67"
"46.19","3.67"
"26.54","3.67"
"55.62","3.67"
"22.69","3.67"
"10.36","3.67"
"35.03","3.67"
"34.13","3.67"
"32.73","3.67"
"86.21","3.67"
"30.14","3.67"
"29.85","3.67"
"56.04","3.67"
"47.46","3.67"
"21.42","3.67"
"32.07","3.67"
"38.34","3.67"
"49.99","3.67"
"0.02","3.67"
"34.70","3.67"
"28.31","3.67"
"29.86","3.67"
"35.84","3.67"
"45.83","3.67"
"4.20","3.67"
"94.52","3.67"
"51.84","3.67"
"81.18","3.67"
"41.13","3.67"
"23.65","3.67"
"54.06","3.67"
"39.52","3.67"
"59.49","3.67"
"1.24","3.67"
"46.67","3.67"
"32.43","3.67"
"34.48","3.67"
"35.40","3.67"
"25.32","3.67"
"30.12","3.67"
"59.98","3.67"
"2.46","3.67"
"62.94","3.67"
"33.75","3.67"
"9.72","3.67"
"3.08","3.67"
"49.72","3.67"
"43.21","3.67"
"90.89","3.67"
"33.84","3.67"
"40.07","3.67"
"30.25","3.67"
"67.26","3.67"
"30.94","3.67"
"51.36","3.67"
"51.78","3.67"
"9.15","3.67"
"88.05","3.67"
"9.22","3.67"
"43.47","3.67"
"77.98","3.67"
"97.04","3.67"
"37.21","3.67"
"29.36","3.67"
"52.71","3.67"
"26.44","3.67"
"50.57","3.67"
"39.89","3.67"
"20.73","3.67"
"61.93","3.67"
"54.43","3.67"
"31.40","3.67"
"43.77","3.67"
"91.32","3.67"
"28.48","3.67"
"27.54","3.67"
"23.80","3.67"
"30.18","3.67"
"2.32","3.67"
"53.36","3.67"
"69.20","3.67"
"82.35","3.67"
"42.47","3.67"
"59.82","3.67"
"36.71","3.67"
"10.62","3.67"
"84.15","3.67"
"10.99","3.67"
"43.10","3.67"
"49.28","3.67"
"50.15","3.67"
"33.53","3.67"
"53.54","3.67"
"56.90","3.67"
"35.47","3.67"
"11.53","3.67"
"39.61","3.67"
"5.41","3.67"
"3.07","3.67"
"43.16","3.67"
"52.69","3.67"
"32.35","3.67"
"40.26","3.67"
"33.46","3.67"
"37.05","3.67"
"29.25","3.67"
"58.30","3.67"
"50.09","3.67"
"57.53","3.67"
"34.89","3.67"
"51.82","3.67"
"37.30","3.67"
"41.75","3.67"
"5.07","3.67"
"40.14","3.67"
"35.44","3.67"
"44.13","3.67"
"57.68","3.67"
"51.76","3.67"
"53.73","3.67"
"65.65","3.67"
"33.09","3.67"
"33.67","3.67"
"23.21","3.66"
"23.10","3.66"
"58.90","3.66"
"22.80","3.65"
"20.27","3.65"
"22.59","3.65"
"34.26","3.65"
"25.00","3.65"
"17.89","3.65"
"20.08","3.65"
"21.58","3.65"
"33.08","3.65"
"20.59","3.65"
"20.02","3.65"
"26.43","3.65"
"35.06","3.64"
"24.15","3.64"
"28.33","3.64"
"34.85","3.64"
"26.95","3.64"
"20.60","3.64"
"11.84","3.64"
"12.29","3.64"
"22.17","3.64"
"11.09","3.64"
"57.92","3.63"
"10.02","3.63"
"21.80","3.63"
"33.43","3.63"
"35.88","3.63"
"31.99","3.63"
"36.72","3.63"
"27.08","3.63"
"35.36","3.63"
"13.20","3.63"
"11.25","3.63"
"35.70","3.63"
"11.58","3.63"
"34.46","3.63"
"32.00","3.63"
"22.58","3.62"
"19.04","3.62"
"26.93","3.62"
"16.91","3.62"
"22.94","3.62"
"17.49","3.62"
"12.64","3.62"
"18.08","3.62"
"21.27","3.62"
"12.65","3.61"
"16.84","3.61"
"15.82","3.61"
"19.02","3.61"
"11.38","3.61"
"38.25","3.61"
"16.51","3.61"
"21.46","3.61"
"23.96","3.61"
"30.48","3.60"
"26.36","3.60"
"15.05","3.60"
"12.59","3.60"
"7.83","3.60"
"33.96","3.60"
"52.48","3.60"
"49.79","3.60"
"38.79","3.60"
"40.12","3.60"
"25.76","3.60"
"44.51","3.60"
"38.51","3.60"
"32.11","3.60"
"32.33","3.60"
"37.64","3.60"
"33.65","3.60"
"31.66","3.60"
"43.49","3.60"
"10.40","3.60"
"41.77","3.60"
"25.99","3.60"
"10.76","3.60"
"31.95","3.60"
"48.53","3.60"
"68.99","3.60"
"37.74","3.60"
"60.51","3.60"
"7.48","3.60"
"42.93","3.60"
"41.24","3.60"
"30.23","3.60"
"17.93","3.60"
"32.09","3.60"
"34.11","3.60"
"25.35","3.60"
"35.97","3.60"
"19.38","3.59"
"34.20","3.59"
"28.80","3.59"
"25.25","3.58"
"20.22","3.58"
"22.21","3.58"
"17.82","3.58"
"38.08","3.58"
"10.50","3.58"
"19.94","3.58"
"26.67","3.58"
"43.11","3.58"
"37.97","3.58"
"33.26","3.57"
"3.50","3.57"
"19.30","3.57"
"11.18","3.57"
"25.51","3.57"
"38.58","3.57"
"24.41","3.57"
"36.27","3.57"
"9.30","3.57"
"36.16","3.57"
"9.28","3.57"
"26.85","3.57"
"16.29","3.57"
"26.13","3.57"
"23.31","3.57"
"26.32","3.57"
"8.50","3.57"
"21.45","3.56"
"38.95","3.56"
"34.50","3.56"
"27.88","3.56"
"15.58","3.56"
"19.80","3.56"
"31.98","3.56"
"25.87","3.56"
"38.04","3.56"
"16.24","3.56"
"8.00","3.56"
"18.17","3.56"
"16.06","3.56"
"37.08","3.56"
"21.37","3.56"
"28.17","3.56"
"34.39","3.56"
"20.04","3.55"
"38.11","3.55"
"20.12","3.55"
"0.06","3.55"
"28.18","3.55"
"38.21","3.55"
"19.34","3.54"
"21.32","3.53"
"10.32","3.53"
"15.06","3.53"
"34.22","3.53"
"9.59","3.53"
"19.08","3.53"
"16.70","3.53"
"18.03","3.53"
"16.72","3.53"
"17.21","3.53"
"15.09","3.53"
"20.58","3.53"
"12.06","3.52"
"19.13","3.52"
"16.69","3.52"
"21.20","3.52"
"17.79","3.52"
"21.23","3.52"
"14.24","3.51"
"19.65","3.51"
"30.43","3.50"
"31.27","3.50"
"45.02","3.50"
"39.96","3.50"
"25.98","3.50"
"39.91","3.50"
"61.42","3.50"
"73.38","3.50"
"51.07","3.50"
"33.38","3.50"
"29.19","3.50"
"32.76","3.50"
"44.76","3.50"
"55.39","3.50"
"106.31","3.50"
"44.47","3.50"
"36.68","3.50"
"25.58","3.50"
"35.46","3.50"
"34.28","3.50"
"33.83","3.50"
"51.63","3.50"
"62.31","3.50"
"10.95","3.50"
"41.96","3.50"
"35.53","3.50"
"25.52","3.50"
"67.60","3.50"
"24.73","3.50"
"63.09","3.50"
"31.69","3.50"
"5.33","3.50"
"17.20","3.50"
"3.95","3.50"
"58.63","3.50"
"8.20","3.50"
"58.41","3.50"
"6.10","3.50"
"21.00","3.50"
"30.38","3.50"
"45.05","3.50"
"41.52","3.50"
"63.36","3.50"
"43.34","3.50"
"80.59","3.50"
"24.75","3.50"
"32.42","3.50"
"33.97","3.50"
"41.81","3.50"
"30.84","3.50"
"43.09","3.50"
"38.83","3.50"
"3.12","3.50"
"31.16","3.50"
"59.55","3.50"
"82.91","3.50"
"26.71","3.50"
"21.44","3.50"
"11.52","3.50"
"28.45","3.50"
"74.91","3.50"
"36.06","3.50"
"45.71","3.50"
"121.05","3.50"
"14.36","3.50"
"35.94","3.50"
"40.56","3.50"
"42.11","3.50"
"41.76","3.50"
"38.66","3.50"
"145.99","3.50"
"2.14","3.50"
"42.52","3.50"
"47.53","3.50"
"149.71","3.50"
"78.83","3.50"
"39.66","3.50"
"47.75","3.50"
"61.58","3.50"
"5.18","3.50"
"57.24","3.50"
"2.27","3.50"
"25.27","3.50"
"30.09","3.50"
"16.58","3.50"
"12.38","3.50"
"49.50","3.50"
"74.71","3.50"
"4.88","3.50"
"51.91","3.50"
"26.05","3.50"
"22.03","3.50"
"6.60","3.50"
"1.76","3.50"
"29.12","3.50"
"32.96","3.50"
"44.49","3.50"
"10.92","3.50"
"40.89","3.50"
"47.50","3.50"
"2.54","3.50"
"67.18","3.50"
"27.06","3.50"
"72.18","3.50"
"35.09","3.50"
"5.60","3.50"
"51.31","3.50"
"6.48","3.50"
"8.84","3.50"
"51.68","3.50"
"34.49","3.50"
"29.15","3.50"
"39.83","3.50"
"52.07","3.50"
"58.73","3.50"
"5.14","3.50"
"3.65","3.50"
"40.93","3.50"
"9.84","3.50"
"32.61","3.50"
"22.93","3.48"
"23.45","3.48"
"11.23","3.48"
"23.49","3.48"
"27.80","3.47"
"19.17","3.47"
"35.91","3.47"
"27.39","3.46"
"35.95","3.46"
"22.44","3.46"
"29.38","3.45"
"24.72","3.45"
"34.63","3.45"
"25.72","3.45"
"25.39","3.44"
"13.26","3.44"
"14.22","3.44"
"26.53","3.44"
"27.24","3.44"
"20.79","3.44"
"21.21","3.44"
"11.40","3.44"
"10.35","3.43"
"31.45","3.43"
"37.31","3.43"
"47.90","3.43"
"69.21","3.43"
"11.10","3.43"
"36.08","3.43"
"36.31","3.43"
"40.15","3.43"
"21.34","3.43"
"22.61","3.43"
"5.73","3.43"
"12.41","3.43"
"34.18","3.43"
"11.19","3.43"
"18.75","3.43"
"8.30","3.43"
"20.74","3.43"
"11.70","3.43"
"22.31","3.43"
"24.02","3.42"
"11.44","3.42"
"18.46","3.42"
"14.84","3.42"
"23.61","3.42"
"34.29","3.42"
"13.80","3.42"
"15.40","3.41"
"17.66","3.41"
"28.21","3.40"
"40.20","3.40"
"21.63","3.40"
"39.02","3.40"
"34.93","3.40"
"25.09","3.40"
"23.32","3.40"
"53.29","3.40"
"31.35","3.40"
"69.37","3.40"
"43.51","3.40"
"20.53","3.40"
"58.27","3.40"
"7.12","3.40"
"16.78","3.40"
"25.12","3.40"
"7.75","3.40"
"35.24","3.40"
"10.28","3.40"
"30.82","3.40"
"39.55","3.40"
"28.94","3.40"
"24.59","3.40"
"48.84","3.40"
"22.82","3.40"
"8.60","3.40"
"8.86","3.39"
"21.38","3.39"
"38.81","3.39"
"23.26","3.39"
"25.93","3.38"
"35.14","3.38"
"11.60","3.38"
"10.64","3.38"
"10.57","3.38"
"32.01","3.38"
"7.98","3.38"
"15.78","3.38"
"26.50","3.38"
"52.95","3.38"
"22.81","3.36"
"26.74","3.36"
"20.52","3.36"
"74.69","3.36"
"17.75","3.36"
"35.00","3.36"
"31.76","3.36"
"16.28","3.36"
"25.84","3.35"
"17.24","3.34"
"21.30","3.34"
"33.80","3.33"
"32.34","3.33"
"33.06","3.33"
"57.42","3.33"
"9.35","3.33"
"53.47","3.33"
"55.57","3.33"
"54.42","3.33"
"54.12","3.33"
"144.29","3.33"
"56.84","3.33"
"33.37","3.33"
"59.85","3.33"
"24.04","3.33"
"11.28","3.33"
"8.33","3.33"
"21.83","3.33"
"58.91","3.33"
"67.48","3.33"
"33.25","3.33"
"20.97","3.33"
"2.03","3.33"
"70.44","3.33"
"27.19","3.33"
"29.73","3.33"
"2.71","3.33"
"69.02","3.33"
"32.65","3.33"
"40.21","3.33"
"24.32","3.33"
"37.48","3.33"
"11.22","3.33"
"48.41","3.33"
"28.32","3.33"
"35.92","3.33"
"46.63","3.33"
"28.54","3.33"
"11.41","3.33"
"35.79","3.33"
"39.50","3.33"
"54.32","3.33"
"10.87","3.33"
"57.09","3.33"
"34.76","3.33"
"46.43","3.33"
"36.63","3.33"
"68.32","3.33"
"41.95","3.33"
"49.98","3.33"
"23.94","3.33"
"35.37","3.33"
"29.44","3.33"
"42.94","3.33"
"30.97","3.33"
"54.20","3.33"
"47.09","3.33"
"22.66","3.33"
"43.65","3.33"
"46.77","3.33"
"30.20","3.33"
"51.32","3.33"
"39.64","3.33"
"49.76","3.33"
"29.74","3.33"
"57.44","3.33"
"2.29","3.33"
"85.25","3.33"
"39.42","3.33"
"43.95","3.33"
"35.21","3.33"
"39.03","3.33"
"7.27","3.33"
"43.20","3.33"
"6.66","3.33"
"32.71","3.33"
"10.37","3.33"
"36.40","3.33"
"34.62","3.33"
"50.34","3.33"
"12.36","3.32"
"20.33","3.31"
"24.29","3.31"
"38.68","3.30"
"29.90","3.30"
"23.48","3.30"
"10.65","3.30"
"18.18","3.30"
"10.75","3.30"
"19.20","3.30"
"40.69","3.29"
"35.78","3.29"
"25.54","3.29"
"22.23","3.29"
"20.42","3.29"
"41.26","3.29"
"2.79","3.29"
"22.53","3.29"
"38.00","3.27"
"38.67","3.27"
"28.27","3.27"
"22.43","3.27"
"45.47","3.25"
"25.48","3.25"
"39.36","3.25"
"58.08","3.25"
"57.51","3.25"
"55.25","3.25"
"31.67","3.25"
"24.08","3.25"
"43.35","3.25"
"39.28","3.25"
"53.61","3.25"
"56.26","3.25"
"30.53","3.25"
"57.16","3.25"
"44.03","3.25"
"60.58","3.25"
"41.74","3.25"
"10.67","3.25"
"30.36","3.25"
"32.29","3.25"
"28.58","3.25"
"39.29","3.25"
"22.54","3.25"
"20.68","3.23"
"9.03","3.23"
"8.68","3.23"
"21.06","3.23"
"28.96","3.22"
"45.06","3.22"
"22.65","3.22"
"36.75","3.22"
"26.41","3.22"
"7.42","3.22"
"33.89","3.22"
"14.92","3.21"
"33.71","3.20"
"37.56","3.20"
"24.30","3.20"
"29.37","3.20"
"24.21","3.20"
"24.52","3.20"
